congress,name,birth,position,party,state,death
87,"SANTANGELO, Alfred Edward",1912,Representative,Democrat,NY,1978
87,"SAUND, Dalip Singh (Judge)",1899,Representative,Democrat,CA,1973
87,"SAYLOR, John Phillips",1908,Representative,Republican,PA,1973
87,"SCHADEBERG, Henry Carl",1913,Representative,Republican,WI,1985
87,"SCHENCK, Paul Fornshell",1899,Representative,Republican,OH,1968
87,"SCHERER, Gordon Harry",1906,Representative,Republican,OH,1988
87,"SCHNEEBELI, Herman Theodore",1907,Representative,Republican,PA,1982
87,"SCHOEPPEL, Andrew Frank",1894,Senator,Republican,KS,1962
87,"SCHWEIKER, Richard Schultz",1926,Representative,Republican,PA,2015
87,"SCHWENGEL, Frederick Delbert",1906,Representative,Republican,IA,1993
87,"SCOTT, Hugh Doggett, Jr.",1900,Senator,Republican,PA,1994
87,"SCOTT, Ralph James",1905,Representative,Democrat,NC,1983
87,"SCRANTON, William Warren",1917,Representative,Republican,PA,2013
87,"SEELY-BROWN, Horace, Jr.",1908,Representative,Republican,CT,1982
87,"SELDEN, Armistead Inge, Jr.",1921,Representative,Democrat,AL,1985
87,"SHELLEY, John Francis",1905,Representative,Democrat,CA,1974
87,"SHEPPARD, Harry Richard",1885,Representative,Democrat,CA,1969
87,"SHIPLEY, George Edward",1927,Representative,Democrat,IL,2003
87,"SHORT, Don Levingston",1903,Representative,Republican,ND,1982
87,"SHRIVER, Garner E.",1912,Representative,Republican,KS,1998
87,"SIBAL, Abner Woodruff",1921,Representative,Republican,CT,2000
87,"SIKES, Robert Lee Fulton",1906,Representative,Democrat,FL,1994
87,"SILER, Eugene",1900,Representative,Republican,KY,1987
87,"SIMPSON, Milward Lee",1897,Senator,Republican,WY,1993
87,"SISK, Bernice Frederic",1910,Representative,Democrat,CA,1995
87,"SLACK, John Mark, Jr.",1915,Representative,Democrat,WV,1980
87,"SMATHERS, George Armistead",1913,Senator,Democrat,FL,2007
87,"SMITH, Benjamin A. II",1916,Senator,Democrat,MA,1991
87,"SMITH, Frank Ellis",1918,Representative,Democrat,MS,1997
87,"SMITH, H. Allen",1909,Representative,Republican,CA,1998
87,"SMITH, Howard Worth",1883,Representative,Democrat,VA,1976
87,"SMITH, Margaret Chase",1897,Senator,Republican,ME,1995
87,"SMITH, Neal Edward",1920,Representative,Democrat,IA,
87,"SPARKMAN, John Jackson",1899,Senator,Democrat,AL,1985
87,"SPENCE, Brent",1874,Representative,Democrat,KY,1967
87,"SPRINGER, William Lee",1909,Representative,Republican,IL,1992
87,"ST. GEORGE, Katharine Price Collier",1894,Representative,Republican,NY,1983
87,"ST. GERMAIN, Fernand Joseph",1928,Representative,Democrat,RI,2014
87,"STAFFORD, Robert Theodore",1913,Representative,Republican,VT,2006
87,"STAGGERS, Harley Orrin",1907,Representative,Democrat,WV,1991
87,"STEED, Thomas Jefferson",1904,Representative,Democrat,OK,1983
87,"STENNIS, John Cornelius",1901,Senator,Democrat,MS,1995
87,"STEPHENS, Robert Grier, Jr.",1913,Representative,Democrat,GA,2003
87,"STRATTON, Samuel Studdiford",1916,Representative,Democrat,NY,1990
87,"STUBBLEFIELD, Frank Albert",1907,Representative,Democrat,KY,1977
87,"SULLIVAN, Leonor Kretzer",1902,Representative,Democrat,MO,1988
87,"SYMINGTON, William Stuart (Stuart)",1901,Senator,Democrat,MO,1988
87,"TABER, John",1880,Representative,Republican,NY,1965
87,"TALMADGE, Herman Eugene",1913,Senator,Democrat,GA,2002
87,"TAYLOR, Roy Arthur",1910,Representative,Democrat,NC,1995
87,"TEAGUE, Charles McKevett",1909,Representative,Republican,CA,1974
87,"TEAGUE, Olin Earl",1910,Representative,Democrat,TX,1981
87,"THOMAS, Albert",1898,Representative,Democrat,TX,1966
87,"THOMPSON, Clark Wallace",1896,Representative,Democrat,TX,1981
87,"THOMPSON, Frank, Jr.",1918,Representative,Democrat,NJ,1989
87,"THOMPSON, Theo Ashton",1916,Representative,Democrat,LA,1965
87,"THOMSON, Vernon Wallace",1905,Representative,Republican,WI,1988
87,"THORNBERRY, William Homer",1909,Representative,Democrat,TX,1995
87,"THURMOND, James Strom",1902,Senator,Democrat,SC,2003
87,"TOLL, Herman",1907,Representative,Democrat,PA,1967
87,"TOLLEFSON, Thor Carl",1901,Representative,Republican,WA,1982
87,"TOWER, John Goodwin",1925,Senator,Republican,TX,1991
87,"TRIMBLE, James William",1894,Representative,Democrat,AR,1972
87,"TUCK, William Munford",1896,Representative,Democrat,VA,1983
87,"TUPPER, Stanley Roger",1921,Representative,Republican,ME,2006
87,"UDALL, Morris King",1922,Representative,Democrat,AZ,1998
87,"UDALL, Stewart Lee",1920,Representative,Democrat,AZ,2010
87,"ULLMAN, Albert Conrad",1914,Representative,Democrat,OR,1986
87,"UTT, James Boyd",1899,Representative,Republican,CA,1970
87,"VAN PELT, William Kaiser",1905,Representative,Republican,WI,1996
87,"VAN ZANDT, James Edward",1898,Representative,Republican,PA,1986
87,"VANIK, Charles Albert",1913,Representative,Democrat,OH,2007
87,"VINSON, Carl",1883,Representative,Democrat,GA,1981
87,"WAGGONNER, Joseph David, Jr.",1918,Representative,Democrat,LA,2007
87,"WALLHAUSER, George Marvin",1900,Representative,Republican,NJ,1993
87,"WALTER, Francis Eugene",1894,Representative,Democrat,PA,1963
87,"WATTS, John Clarence",1902,Representative,Democrat,KY,1971
87,"WEAVER, Phillip Hart",1919,Representative,Republican,NE,1989
87,"WEIS, Jessica McCullough",1901,Representative,Republican,NY,1963
87,"WESTLAND, Alfred John (Jack)",1904,Representative,Republican,WA,1982
87,"WHALLEY, John Irving",1902,Representative,Republican,PA,1980
87,"WHARTON, James Ernest",1899,Representative,Republican,NY,1990
87,"WHITENER, Basil Lee",1915,Representative,Democrat,NC,1989
87,"WHITTEN, Jamie Lloyd",1910,Representative,Democrat,MS,1995
87,"WICKERSHAM, Victor Eugene",1906,Representative,Democrat,OK,1988
87,"WIDNALL, William Beck",1906,Representative,Republican,NJ,1983
87,"WILEY, Alexander",1884,Senator,Republican,WI,1967
87,"WILLIAMS, Harrison Arlington, Jr.",1919,Senator,Democrat,NJ,2001
87,"WILLIAMS, John Bell",1918,Representative,Democrat,MS,1983
87,"WILLIAMS, John James",1904,Senator,Republican,DE,1988
87,"WILLIS, Edwin Edward",1904,Representative,Democrat,LA,1972
87,"WILSON, Earl",1906,Representative,Republican,IN,1990
87,"WILSON, Robert Carlton (Bob)",1916,Representative,Republican,CA,1999
87,"WINSTEAD, William Arthur",1904,Representative,Democrat,MS,1995
87,"WRIGHT, James Claude, Jr.",1922,Representative,Democrat,TX,2015
87,"YARBOROUGH, Ralph Webster",1903,Senator,Democrat,TX,1996
87,"YATES, Sidney Richard",1909,Representative,Democrat,IL,2000
87,"YOUNG, John Andrew",1916,Representative,Democrat,TX,2002
87,"YOUNG, Milton Ruben",1897,Senator,Republican,ND,1983
87,"YOUNG, Stephen Marvin",1889,Senator,Democrat,OH,1984
87,"YOUNGER, Jesse Arthur",1893,Representative,Republican,CA,1967
87,"ZABLOCKI, Clement John",1912,Representative,Democrat,WI,1983
87,"ZELENKO, Herbert",1906,Representative,Democrat,NY,1979
88,"ABBITT, Watkins Moorman",1908,Representative,Democrat,VA,1998
88,"ABELE, Homer E.",1916,Representative,Republican,OH,2000
88,"ABERNETHY, Thomas Gerstle",1903,Representative,Democrat,MS,1998
88,"ADAIR, Edwin Ross",1907,Representative,Republican,IN,1983
88,"ADDABBO, Joseph Patrick",1925,Representative,Democrat,NY,1986
88,"AIKEN, George David",1892,Senator,Republican,VT,1984
88,"ALBERT, Carl Bert",1908,Representative,Democrat,OK,2000
88,"ALGER, Bruce Reynolds",1918,Representative,Republican,TX,2015
88,"ALLOTT, Gordon Llewellyn",1907,Senator,Republican,CO,1989
88,"ANDERSON, Clinton Presba",1895,Senator,Democrat,NM,1975
88,"ANDERSON, John Bayard",1922,Representative,Republican,IL,
88,"ANDREWS, George William",1906,Representative,Democrat,AL,1971
88,"ANDREWS, Mark",1926,Representative,Republican,ND,
88,"ARENDS, Leslie Cornelius",1895,Representative,Republican,IL,1985
88,"ASHBROOK, John Milan",1928,Representative,Republican,OH,1982
88,"ASHLEY, Thomas William Ludlow",1923,Representative,Democrat,OH,2010
88,"ASHMORE, Robert Thomas",1904,Representative,Democrat,SC,1989
88,"ASPINALL, Wayne Norviel",1896,Representative,Democrat,CO,1983
88,"AUCHINCLOSS, James Coats",1885,Representative,Republican,NJ,1976
88,"AVERY, William Henry",1911,Representative,Republican,KS,2009
88,"AYRES, William Hanes",1916,Representative,Republican,OH,2000
88,"BAKER, Howard Henry",1902,Representative,Republican,TN,1964
88,"BAKER, Irene Bailey",1901,Representative,Republican,TN,1994
88,"BALDWIN, John Finley, Jr.",1915,Representative,Republican,CA,1966
88,"BARING, Walter Stephan, Jr.",1911,Representative,Democrat,NV,1975
88,"BARRETT, William Aloysius",1896,Representative,Democrat,PA,1976
88,"BARRY, Robert Raymond",1915,Representative,Republican,NY,1988
88,"BARTLETT, Edward Lewis (Bob)",1904,Senator,Democrat,AK,1968
88,"BASS, Ross",1918,Senator,Democrat,TN,1993
88,"BATES, William Henry",1917,Representative,Republican,MA,1969
88,"BATTIN, James Franklin",1925,Representative,Republican,MT,1996
88,"BAYH, Birch Evans",1928,Senator,Democrat,IN,
88,"BEALL, James Glenn",1894,Senator,Republican,MD,1971
88,"BECKER, Frank John",1899,Representative,Republican,NY,1981
88,"BECKWORTH, Lindley Garrison, Sr.",1913,Representative,Democrat,TX,1984
88,"BEERMANN, Ralph Frederick",1912,Representative,Republican,NE,1977
88,"BELCHER, Page Henry",1899,Representative,Republican,OK,1980
88,"BELL, Alphonzo",1914,Representative,Republican,CA,2004
88,"BENNETT, Charles Edward",1910,Representative,Democrat,FL,2003
88,"BENNETT, John Bonifas",1904,Representative,Republican,MI,1964
88,"BENNETT, Wallace Foster",1898,Senator,Republican,UT,1993
88,"BERRY, Ellis Yarnal",1902,Representative,Republican,SD,1999
88,"BETTS, Jackson Edward",1904,Representative,Republican,OH,1993
88,"BIBLE, Alan Harvey",1909,Senator,Democrat,NV,1988
88,"BLATNIK, John Anton",1911,Representative,Democrat,MN,1991
88,"BOGGS, James Caleb",1909,Senator,Republican,DE,1993
88,"BOGGS, Thomas Hale, Sr.",1914,Representative,Democrat,LA,1972
88,"BOLAND, Edward Patrick",1911,Representative,Democrat,MA,2001
88,"BOLLING, Richard Walker",1916,Representative,Democrat,MO,1991
88,"BOLTON, Frances Payne",1885,Representative,Republican,OH,1977
88,"BOLTON, Oliver Payne",1917,Representative,Republican,OH,1972
88,"BONNER, Herbert Covington",1891,Representative,Democrat,NC,1965
88,"BOW, Frank Townsend",1901,Representative,Republican,OH,1972
88,"BRADEMAS, John",1927,Representative,Democrat,IN,2016
88,"BRAY, William Gilmer",1903,Representative,Republican,IN,1979
88,"BREWSTER, Daniel Baugh",1923,Senator,Democrat,MD,2007
88,"BROCK, William Emerson, III",1930,Representative,Republican,TN,
88,"BROMWELL, James Edward",1920,Representative,Republican,IA,2009
88,"BROOKS, Jack Bascom",1922,Representative,Democrat,TX,2012
88,"BROOMFIELD, William S.",1922,Representative,Republican,MI,
88,"BROTZMAN, Donald Glenn",1922,Representative,Republican,CO,2004
88,"BROWN, Clarence J.",1893,Representative,Republican,OH,1965
88,"BROWN, George Edward, Jr.",1920,Representative,Democrat,CA,1999
88,"BROYHILL, James Thomas",1927,Representative,Republican,NC,
88,"BROYHILL, Joel Thomas",1919,Representative,Republican,VA,2006
88,"BRUCE, Donald Cogley",1921,Representative,Republican,IN,1969
88,"BUCKLEY, Charles Anthony",1890,Representative,Democrat,NY,1967
88,"BURDICK, Quentin Northrup",1908,Senator,Democrat,ND,1992
88,"BURKE, James Anthony",1910,Representative,Democrat,MA,1983
88,"BURKHALTER, Everett Glen",1897,Representative,Democrat,CA,1975
88,"BURLESON, Omar Truman",1906,Representative,Democrat,TX,1991
88,"BURTON, Laurence Junior",1926,Representative,Republican,UT,2002
88,"BURTON, Phillip",1926,Representative,Democrat,CA,1983
88,"BYRD, Harry Flood",1887,Senator,Democrat,VA,1966
88,"BYRD, Robert Carlyle",1917,Senator,Democrat,WV,2010
88,"BYRNE, James Aloysius",1906,Representative,Democrat,PA,1980
88,"BYRNES, John William",1913,Representative,Republican,WI,1985
88,"CAHILL, William Thomas",1912,Representative,Republican,NJ,1996
88,"CAMERON, Ronald Brooks",1927,Representative,Democrat,CA,2006
88,"CANNON, Clarence Andrew",1879,Representative,Democrat,MO,1964
88,"CANNON, Howard Walter",1912,Senator,Democrat,NV,2002
88,"CAREY, Hugh Leo",1919,Representative,Democrat,NY,2011
88,"CARLSON, Frank",1893,Senator,Republican,KS,1987
88,"CASE, Clifford Philip",1904,Senator,Republican,NJ,1982
88,"CASEY, Robert Randolph",1915,Representative,Democrat,TX,1986
88,"CEDERBERG, Elford Albin",1918,Representative,Republican,MI,2006
88,"CELLER, Emanuel",1888,Representative,Democrat,NY,1981
88,"CHAMBERLAIN, Charles Ernest",1917,Representative,Republican,MI,2002
88,"CHELF, Frank Leslie",1907,Representative,Democrat,KY,1982
88,"CHENOWETH, John Edgar",1897,Representative,Republican,CO,1986
88,"CHURCH, Frank Forrester",1924,Senator,Democrat,ID,1984
88,"CLANCY, Donald Daniel",1921,Representative,Republican,OH,2007
88,"CLARK, Frank Monroe",1915,Representative,Democrat,PA,2003
88,"CLARK, Joseph Sill",1901,Senator,Democrat,PA,1990
88,"CLAUSEN, Donald Holst",1923,Representative,Republican,CA,2015
88,"CLAWSON, Delwin Morgan",1914,Representative,Republican,CA,1992
88,"CLEVELAND, James Colgate",1920,Representative,Republican,NH,1995
88,"COHELAN, Jeffery",1914,Representative,Democrat,CA,1999
88,"COLLIER, Harold Reginald",1915,Representative,Republican,IL,2006
88,"COLMER, William Meyers",1890,Representative,Democrat,MS,1980
88,"CONTE, Silvio Ottavio",1921,Representative,Republican,MA,1991
88,"COOLEY, Harold Dunbar",1897,Representative,Democrat,NC,1974
88,"COOPER, John Sherman",1901,Senator,Republican,KY,1991
88,"CORBETT, Robert James",1905,Representative,Republican,PA,1971
88,"CORMAN, James Charles",1920,Representative,Democrat,CA,2000
88,"COTTON, Norris H.",1900,Senator,Republican,NH,1989
88,"CRAMER, William Cato",1922,Representative,Republican,FL,2003
88,"CUNNINGHAM, Glenn Clarence",1912,Representative,Republican,NE,2003
88,"CURTIN, Willard Sevier",1905,Representative,Republican,PA,1996
88,"CURTIS, Carl Thomas",1905,Senator,Republican,NE,2000
88,"CURTIS, Thomas Bradford",1911,Representative,Republican,MO,1993
88,"DADDARIO, Emilio Quincy",1918,Representative,Democrat,CT,2010
88,"DAGUE, Paul Bartram",1898,Representative,Republican,PA,1974
88,"DANIELS, Dominick Vincent",1908,Representative,Democrat,NJ,1987
88,"DAVIS, Clifford",1897,Representative,Democrat,TN,1970
88,"DAVIS, John William",1916,Representative,Democrat,GA,1992
88,"DAWSON, William Levi",1886,Representative,Democrat,IL,1970
88,"DELANEY, James Joseph",1901,Representative,Democrat,NY,1987
88,"DENT, John Herman",1908,Representative,Democrat,PA,1988
88,"DENTON, Winfield Kirkpatrick",1896,Representative,Democrat,IN,1971
88,"DEROUNIAN, Steven Boghos",1918,Representative,Republican,NY,2007
88,"DERWINSKI, Edward Joseph",1926,Representative,Republican,IL,2012
88,"DEVINE, Samuel Leeper",1915,Representative,Republican,OH,1997
88,"DIGGS, Charles Coles, Jr.",1922,Representative,Democrat,MI,1998
88,"DINGELL, John David, Jr.",1926,Representative,Democrat,MI,
88,"DIRKSEN, Everett McKinley",1896,Senator,Republican,IL,1969
88,"DODD, Thomas Joseph",1907,Senator,Democrat,CT,1971
88,"DOLE, Robert Joseph",1923,Representative,Republican,KS,
88,"DOMINICK, Peter Hoyt",1915,Senator,Republican,CO,1981
88,"DONOHUE, Harold Daniel",1901,Representative,Democrat,MA,1984
88,"DORN, William Jennings Bryan",1916,Representative,Democrat,SC,2005
88,"DOUGLAS, Paul Howard",1892,Senator,Democrat,IL,1976
88,"DOWDY, John Vernard",1912,Representative,Democrat,TX,1995
88,"DOWNING, Thomas Nelms",1919,Representative,Democrat,VA,2001
88,"DOYLE, Clyde Gilman",1887,Representative,Democrat,CA,1963
88,"DULSKI, Thaddeus Joseph",1915,Representative,Democrat,NY,1988
88,"DUNCAN, Robert Blackford",1920,Representative,Democrat,OR,2011
88,"DWYER, Florence Price",1902,Representative,Republican,NJ,1976
88,"EASTLAND, James Oliver",1904,Senator,Democrat,MS,1986
88,"EDMONDSON, Edmond Augustus",1919,Representative,Democrat,OK,1990
88,"EDMONDSON, James Howard",1925,Senator,Democrat,OK,1971
88,"EDWARDS, William Donlon (Don)",1915,Representative,Democrat,CA,2015
88,"ELLENDER, Allen Joseph",1890,Senator,Democrat,LA,1972
88,"ELLIOTT, Carl Atwood",1913,Representative,Democrat,AL,1999
88,"ELLSWORTH, Robert Fred",1926,Representative,Republican,KS,2011
88,"ENGLE, Clair",1911,Senator,Democrat,CA,1964
88,"ERVIN, Samuel James, Jr.",1896,Senator,Democrat,NC,1985
88,"EVERETT, Robert Ashton",1915,Representative,Democrat,TN,1969
88,"EVINS, Joseph Landon",1910,Representative,Democrat,TN,1984
88,"FALLON, George Hyde",1902,Representative,Democrat,MD,1980
88,"FARBSTEIN, Leonard",1902,Representative,Democrat,NY,1993
88,"FASCELL, Dante Bruno",1917,Representative,Democrat,FL,1998
88,"FEIGHAN, Michael Aloysius",1905,Representative,Democrat,OH,1992
88,"FERNÓS-ISERN, Antonio",1895,Resident Commissioner,Popular Democrat,PR,1974
88,"FINDLEY, Paul",1921,Representative,Republican,IL,
88,"FINNEGAN, Edward Rowan",1905,Representative,Democrat,IL,1971
88,"FINO, Paul Albert",1913,Representative,Republican,NY,2009
88,"FISHER, Ovie Clark",1903,Representative,Democrat,TX,1994
88,"FLOOD, Daniel John",1903,Representative,Democrat,PA,1994
88,"FLYNT, John James, Jr.",1914,Representative,Democrat,GA,2007
88,"FOGARTY, John Edward",1913,Representative,Democrat,RI,1967
88,"FONG, Hiram Leong",1906,Senator,Republican,HI,2004
88,"FORD, Gerald Rudolph, Jr.",1913,Representative,Republican,MI,2006
88,"FOREMAN, Edgar Franklin",1933,Representative,Republican,TX,
88,"FORRESTER, Elijah Lewis",1896,Representative,Democrat,GA,1970
88,"FOUNTAIN, Lawrence H.",1913,Representative,Democrat,NC,2002
88,"FRASER, Donald MacKay",1924,Representative,Democrat-Farm Labor,MN,
88,"FRELINGHUYSEN, Peter Hood Ballantine, Jr.",1916,Representative,Republican,NJ,2011
88,"FRIEDEL, Samuel Nathaniel",1898,Representative,Democrat,MD,1979
88,"FULBRIGHT, James William",1905,Senator,Democrat,AR,1995
88,"FULTON, James Grove",1903,Representative,Republican,PA,1971
88,"FULTON, Richard Harmon",1927,Representative,Democrat,TN,
88,"FUQUA, Don",1933,Representative,Democrat,FL,
88,"GALLAGHER, Cornelius Edward",1921,Representative,Democrat,NJ,
88,"GARMATZ, Edward Alexander",1903,Representative,Democrat,MD,1986
88,"GARY, Julian Vaughan",1892,Representative,Democrat,VA,1973
88,"GATHINGS, Ezekiel Candler",1903,Representative,Democrat,AR,1979
88,"GAVIN, Leon Harry",1893,Representative,Republican,PA,1963
88,"GETTYS, Thomas Smithwick",1912,Representative,Democrat,SC,2003
88,"GIAIMO, Robert Nicholas",1919,Representative,Democrat,CT,2006
88,"GIBBONS, Sam Melville",1920,Representative,Democrat,FL,2012
88,"GILBERT, Jacob H.",1920,Representative,Democrat,NY,1981
88,"GILL, Thomas Ponce",1922,Representative,Democrat,HI,2009
88,"GLENN, Milton Willits",1903,Representative,Republican,NJ,1967
88,"GOLDWATER, Barry Morris",1909,Senator,Republican,AZ,1998
88,"GONZÁLEZ, Henry B.",1916,Representative,Democrat,TX,2000
88,"GOODELL, Charles Ellsworth",1926,Representative,Republican,NY,1987
88,"GOODLING, George Atlee",1896,Representative,Republican,PA,1982
88,"GORE, Albert Arnold",1907,Senator,Democrat,TN,1998
88,"GRABOWSKI, Bernard Francis",1923,Representative,Democrat,CT,
88,"GRANT, George McInvale",1897,Representative,Democrat,AL,1982
88,"GRAY, Kenneth James",1924,Representative,Democrat,IL,2014
88,"GREEN, Edith Starrett",1910,Representative,Democrat,OR,1987
88,"GREEN, William Joseph, Jr.",1910,Representative,Democrat,PA,1963
88,"GRIFFIN, Robert Paul",1923,Representative,Republican,MI,2015
88,"GRIFFITHS, Martha Wright",1912,Representative,Democrat,MI,2003
88,"GROSS, Harold Royce",1899,Representative,Republican,IA,1987
88,"GROVER, James Russell, Jr.",1919,Representative,Republican,NY,2012
88,"GRUENING, Ernest Henry",1887,Senator,Democrat,AK,1974
88,"GUBSER, Charles Samuel",1916,Representative,Republican,CA,2011
